id,date,expo,side,condition
80483b635faa417ca495c5ea1303ffd5,2019-05-16 12:49:00,MSW,right,AVAS
d8310644022246ddafa0d462adc48651,2019-05-16 13:00:00,MSW,right,AVAS
3bd2c8fabeea4e5db0ed3aeda5bf4646,2019-05-16 13:01:00,MSW,left,TaxiDriver
acce225b8df5438e8b499103d176f34f,2019-05-16 13:05:00,MSW,right,TaxiDriver
96ec48e5f33446b3b417022f932926ef,2019-05-16 13:05:00,MSW,left,TaxiDriver
11ea5aad9d014339af32d01386c13e96,2019-05-16 13:15:00,MSW,left,RadioTalk
68b4dc5e47c74a9f982f0d846cee976a,2019-05-16 13:18:00,MSW,left,TaxiDriver
f2da1f46bc6e4df8acbfa66acb011f80,2019-05-16 13:26:00,MSW,right,TaxiDriver
6757f0b2a07d4f7c8a4d043ff4fe4056,2019-05-16 13:32:00,MSW,right,TaxiDriver
a630c53656c14e008ae0412b11d95d3e,2019-05-16 13:38:00,MSW,left,RadioTalk
696088784e7d43c88430bbac6efff33b,2019-05-16 13:38:00,MSW,right,AVAS
cce5beb9e8fb44e4a908ca59d9d747ff,2019-05-16 14:05:00,MSW,left,TaxiDriver
eb163a47dcd84964840a5f0ed10515a6,2019-05-16 14:13:00,MSW,left,AVAS
16496051272840a4add0a56c68ab8e6b,2019-05-16 14:16:00,MSW,left,TaxiDriver
782f964500ec4b02be899729cb95562b,2019-05-16 14:16:00,MSW,right,RadioTalk
009dcd4f1cc84a53aa9aeccb3098e2bf,2019-05-16 14:19:00,MSW,left,TaxiDriver
475665d3bf234789b90f8604bbc132ee,2019-05-16 14:19:00,MSW,right,AVAS
4d50a2c85aa84677bc3abd6d5f1b5075,2019-05-16 14:23:00,MSW,left,TaxiDriver
ba2bb0c32eb2490fa86d82d53906b2cf,2019-05-16 14:23:00,MSW,right,TaxiDriver
6ee56ed321a94d23a0fbed5dc3426ba3,2019-05-16 14:26:00,MSW,left,RadioTalk
0f6d07360ba5447da4b82234eaa29802,2019-05-16 14:28:00,MSW,right,TaxiDriver
e93fb0de5a444270a36f8b02da7c91ae,2019-05-16 14:31:00,MSW,right,RadioTalk
c000bb60f25d468da68e489b6958af8c,2019-05-16 14:35:00,MSW,right,RadioTalk
f80a2ed353f941e890bbd919fe4a2da8,2019-05-16 14:35:00,MSW,left,AVAS
fa6ade29a30440bbb40525006b817c49,2019-05-16 14:39:00,MSW,right,AVAS
c911c5c5d0b2429aad3e0dd32c1f1be8,2019-05-16 14:39:00,MSW,left,TaxiDriver
6067d73eac38456d850ee6650bb1b7fa,2019-05-16 14:42:00,MSW,left,RadioTalk
c1adcda930824468a069b413d77dccd6,2019-05-16 14:42:00,MSW,right,TaxiDriver
e775e7edc70647cd931bb9a48e195194,2019-05-16 15:02:00,MSW,right,RadioTalk
2572f7daebc8461eb5eeb99204c00046,2019-05-16 15:02:00,MSW,left,TaxiDriver
31211e823fe0407ab2351dd072d994c7,2019-05-16 15:04:00,MSW,right,AVAS
72cd910ddd7143eb94e63e7ce2c90d1e,2019-05-16 15:05:00,MSW,left,AVAS
e9dc8a4c1eb94c6685fea2510529edf9,2019-05-16 15:07:00,MSW,left,AVAS
7a3dd5a9650040b3a89e0eb59ba468fc,2019-05-16 15:08:00,MSW,right,RadioTalk
554363732830403caff907a109880051,2019-05-16 15:10:00,MSW,left,RadioTalk
69f074b32daa4587937900d6740a1e13,2019-05-16 15:11:00,MSW,right,AVAS
0a9d00f13b194e0c91f228c07cd14b15,2019-05-16 15:14:00,MSW,right,RadioTalk
4418a3776e2a4cbf86fce02ceccfa092,2019-05-16 15:16:00,MSW,left,AVAS
7e9dea88996c40f2bb07eb932e663b6f,2019-05-16 15:17:00,MSW,right,AVAS
7c936b76b1744ca786b01f2337702789,2019-05-16 15:19:00,MSW,left,TaxiDriver
6206f945b1214aedac82a367d3b43533,2019-05-16 15:19:00,MSW,right,TaxiDriver
a3432bb952444ae692ee7548fbc48e47,2019-05-16 15:22:00,MSW,left,TaxiDriver
523548fa9e9249bd8de4814774702e04,2019-05-16 15:22:00,MSW,right,RadioTalk
7e2f928db0d64979a85d81f2b9e29f3a,2019-05-16 15:24:00,MSW,right,RadioTalk
f56a9aced0ed41ffa8973822d3992d8b,2019-05-16 15:25:00,MSW,left,TaxiDriver
a1210a6f9bb149eaabc0fdcecd769c32,2019-05-16 15:27:00,MSW,right,RadioTalk
a83454b5f43449fcb8ad56714271140d,2019-05-16 15:29:00,MSW,right,AVAS
1dfa6134fd544be7bbb073580af56922,2019-05-16 15:29:00,MSW,left,AVAS
3d4c8ea434634fe08704a9c3f427967d,2019-05-16 15:32:00,MSW,right,RadioTalk
b15946d21e75477fb8492216fb3c5d78,2019-05-16 15:32:00,MSW,left,AVAS
f57a2edbde9b4f1ba867ef02e55a9335,2019-05-16 15:34:00,MSW,right,TaxiDriver
e11245309b96426285e1a40328c1fd3a,2019-05-16 15:35:00,MSW,left,TaxiDriver
796cc284188546ae832b543e0fc681c2,2019-05-16 15:38:00,MSW,left,RadioTalk
cf4b174561cd4918aa4339848b04f0b6,2019-05-16 15:38:00,MSW,right,AVAS
4a815986a1a5428588b409579f51480f,2019-05-16 15:41:00,MSW,left,TaxiDriver
75be855a19d242e3a0fb032f1a7aceba,2019-05-16 15:45:00,MSW,left,TaxiDriver
8f91154efb5c47c984a1a5d431a1a37d,2019-05-16 15:52:00,MSW,right,TaxiDriver
966d168d7ce44032b9c1f305bdec6b99,2019-05-16 15:58:00,MSW,right,AVAS
68545de2a7cb46a785fa36e3772492a0,2019-05-16 16:02:00,MSW,right,AVAS
72542c699d3c415f947229ac26870641,2019-05-16 16:06:00,MSW,right,RadioTalk
0b72c8eca80b445d855ade838a74dbeb,2019-05-16 16:06:00,MSW,left,AVAS
86780644b6934022a3990796e3ed932f,2019-05-16 16:14:00,MSW,right,AVAS
300c65f472fb4a0abde859a492cb6303,2019-05-16 16:14:00,MSW,left,RadioTalk
c887b0e1d884418a89518b47b8fe6868,2019-05-16 16:17:00,MSW,right,TaxiDriver
b41a4ee4d93b465e8ef97bec4904ebf0,2019-05-16 16:17:00,MSW,left,TaxiDriver
58022ddef02642cba1fdc0bd90296528,2019-05-16 16:20:00,MSW,left,TaxiDriver
9f61a8db323e47f9a4e8d9e184c615e1,2019-05-16 16:27:00,MSW,left,AVAS
682e9f3728964296883f80a923ea77ea,2019-05-16 16:27:00,MSW,right,RadioTalk
3ae07aeaaa5742bf979784a1545d58cf,2019-05-16 16:45:00,MSW,left,RadioTalk
59b12fd250a141f7a66e3a2da091c5bb,2019-05-16 17:07:00,MSW,left,TaxiDriver
65c91455369b49ffaf475780ecbec18c,2019-05-16 17:09:00,MSW,right,RadioTalk
20f756ea1a374cb998dfe26f1947425b,2019-05-16 17:13:00,MSW,right,RadioTalk
8ab6f92af7644242b052e3ef160126ba,2019-05-16 17:13:00,MSW,left,AVAS
c2a48ab9598941ec87631878ce31f3f7,2019-05-16 17:19:00,MSW,right,RadioTalk
11d3d741eb4b4e1bb131d62455486225,2019-05-16 17:20:00,MSW,left,RadioTalk
1b104c134da34247b3b3b686e2116197,2019-05-16 17:25:00,MSW,left,TaxiDriver
0fcb86527aed4fa5846c9fbaf7ee0d5b,2019-05-16 17:26:00,MSW,right,AVAS
614a3e4b8f534689816152edda265a75,2019-05-16 17:29:00,MSW,right,TaxiDriver
702e7bdd24194bd7891eebae85b625b7,2019-05-16 17:29:00,MSW,left,RadioTalk
da2ee3cbd374486182c8369138ea2042,2019-05-16 17:34:00,MSW,left,TaxiDriver
ff61d53798a9436a8a9edb580b3071ce,2019-05-16 17:34:00,MSW,right,TaxiDriver
3affaf2525074614ae587243a7153f86,2019-05-16 17:37:00,MSW,right,AVAS
8ce5bca7ff494cbaa83b3738cd2b0143,2019-05-16 17:40:00,MSW,right,RadioTalk
6fb29299ea8b4e6a96f05ca7fa831053,2019-05-16 17:41:00,MSW,left,AVAS
8df78e85f9d74d86bffe863e025ea6c5,2019-05-16 17:42:00,MSW,right,AVAS
26f6886d221049c782d0e26bad422c59,2019-05-16 17:45:00,MSW,right,TaxiDriver
d21e5fd50ede40c7b4a43fe49b47b5e6,2019-05-16 17:45:00,MSW,left,TaxiDriver
bec0ac08acec49a2a0d3268d0eca687c,2019-05-16 17:47:00,MSW,right,RadioTalk
b78d0bb0d4ea4d1295e2404d871cea05,2019-05-16 17:48:00,MSW,left,RadioTalk
3dfcf71a66ee4d989f019f2cf2e5ad03,2019-05-16 17:50:00,MSW,right,AVAS
630acc949a3b45f9b7b36d43da0fc5ca,2019-05-16 17:51:00,MSW,left,AVAS
e9241caf5d19496c93d7af82565351f2,2019-05-16 17:55:00,MSW,right,TaxiDriver
c1243b6190d24e2f96ee943a5dfd98e9,2019-05-16 17:59:00,MSW,left,RadioTalk
d9b162d1164b4ae4b93ca37c080068cf,2019-05-16 17:59:00,MSW,right,RadioTalk
967d9398106f4a8f93e5faf34b814103,2019-05-16 18:02:00,MSW,left,RadioTalk
9609ece37f614ab1a6483ce7a9af134d,2019-05-16 18:02:00,MSW,right,TaxiDriver
c155a6a20dae4b5bbcf07bad1e6f4ac2,2019-05-16 18:05:00,MSW,left,RadioTalk
7c84c109e61e495488933defff769050,2019-05-16 18:05:00,MSW,right,TaxiDriver
ea065c5303f045ed8a56d3dd72f29566,2019-05-16 18:09:00,MSW,right,TaxiDriver
b15b51d5e4c347b384c7c32ab2430e29,2019-05-16 18:09:00,MSW,left,TaxiDriver
c12c16908d6246d296462570be3e68a2,2019-05-16 18:12:00,MSW,right,TaxiDriver
c7277721202743aa9151a6054f9532ff,2019-05-16 18:13:00,MSW,left,AVAS
1523527e43d34646ad7cb30c312f63f0,2019-05-16 18:17:00,MSW,right,TaxiDriver
9e90fe9b7cd741189fa48a439d5481b9,2019-05-16 18:20:00,MSW,left,TaxiDriver
c02c61bd606541a89d1c506088047952,2019-05-16 18:20:00,MSW,right,TaxiDriver
3c202bd7fad14f4da6e08997c48a6a26,2019-05-16 18:23:00,MSW,right,RadioTalk
3a2ba03da7ec45c89f58855172d2e361,2019-05-16 18:23:00,MSW,left,RadioTalk
48f4080dedb347b89ea4c1625e860035,2019-05-16 18:25:00,MSW,right,RadioTalk
296fff5a4807453280a506285409f412,2019-05-16 18:27:00,MSW,left,AVAS
cf8584d07f8e4c42b903e20a24e09324,2019-05-16 18:28:00,MSW,right,RadioTalk
ec753b16c7cd444084346f4c43ae5b6a,2019-05-16 18:31:00,MSW,right,RadioTalk
64638f880779430280259b35f84cb7be,2019-05-16 18:32:00,MSW,left,RadioTalk
b42df6ed2150490cb78eca1abf18fe8f,2019-05-16 18:35:00,MSW,right,AVAS
46f8488cb75340c6b227b814a852ad2b,2019-05-16 18:35:00,MSW,left,RadioTalk
07d662e78cbb49dba64cd68a4d4c968b,2019-05-16 18:37:00,MSW,left,RadioTalk
062d0d81787d48979a59c4dd5935ae48,2019-05-16 18:38:00,MSW,right,TaxiDriver
d81b6bacd41b4c41bf4f9305de82ba91,2019-05-16 18:40:00,MSW,left,RadioTalk
d2c886cb65e04e3892baa9a57a8eee9b,2019-05-16 18:43:00,MSW,left,TaxiDriver
28abedf00cc0484fa4ac3b0918b07f37,2019-05-16 18:46:00,MSW,left,AVAS
6dace01fcecb4a3593cec1d7139b2d2b,2019-05-16 18:46:00,MSW,right,TaxiDriver
fa64d8fa953444ada816b5f428d9716d,2019-05-16 18:48:00,MSW,left,AVAS
c65757bdec50459d92de2ae415926955,2019-05-16 18:50:00,MSW,right,RadioTalk
6e8a0f721f5048d8a5837cd43a08a9a2,2019-05-16 18:51:00,MSW,left,RadioTalk
2c7507b144804e958800f53e6f14303f,2019-05-16 18:53:00,MSW,right,AVAS
8e78223c120d486887505baefcaf2f10,2019-05-16 19:02:00,MSW,left,RadioTalk
130b9b42f2624a968f74e9629d56d264,2019-05-16 19:02:00,MSW,right,AVAS
cf6d783b836b4aa5ad4ce9f9bd89e958,2019-05-16 19:04:00,MSW,left,AVAS
33bf601d45c34040a98b2e25f30df78a,2019-05-16 19:04:00,MSW,right,TaxiDriver
fe68851680c5456ba94de1d9eeab44c9,2019-05-16 19:07:00,MSW,left,AVAS
380a5bcb05754fe9bba24af8e17eba31,2019-05-16 19:09:00,MSW,right,RadioTalk
9ea7122d225b4806b56a6fb2f9eb2287,2019-05-16 19:11:00,MSW,right,TaxiDriver
0aaded55085943689e7de95d16d8d4af,2019-05-16 19:11:00,MSW,left,TaxiDriver
a5c0c22d28fe47fcbc1d44e259f0da5d,2019-05-16 19:14:00,MSW,right,AVAS
d730d5052cca49fb944c41dc78472eea,2019-05-16 19:14:00,MSW,left,AVAS
9ba1b73f435b45ce9ed44666da5fa16d,2019-05-16 19:18:00,MSW,right,RadioTalk
ba8a8fc0975649fa9078c0fac03474f1,2019-05-16 19:18:00,MSW,left,RadioTalk
8d160cae4d0147449ad613051ecae1ad,2019-05-16 19:21:00,MSW,left,TaxiDriver
385665d093e4406393dda53410595751,2019-05-16 19:21:00,MSW,right,RadioTalk
369f8cb32650447b875e2eb413b53deb,2019-05-16 19:24:00,MSW,right,RadioTalk
a7bb4e9915fb4df688eca37af4e4fcd3,2019-05-16 19:26:00,MSW,right,RadioTalk
8efdf9deeae34521bb1963a5ab7ed4a3,2019-05-16 19:30:00,MSW,right,RadioTalk
5f5b802efdc342ada7c68f0a750e5bb2,2019-05-16 19:32:00,MSW,right,TaxiDriver
4904a62c3fa842769a8bfc591f16b36b,2019-05-16 19:33:00,MSW,left,AVAS
b8b5e128c0624ab291c9a44ea230d0ad,2019-05-16 19:35:00,MSW,right,RadioTalk
912fb21e0a6a4d19a15e4fe0b2848a53,2019-05-16 19:38:00,MSW,right,RadioTalk
1b9a413489354b5ab59e9d23b33a5b66,2019-05-16 19:38:00,MSW,left,TaxiDriver
7a4120aefd75487285dfda98978dbcb1,2019-05-16 19:40:00,MSW,left,RadioTalk
c7bf3f2d2a3c412a88e4af0ba25e04e3,2019-05-16 19:41:00,MSW,right,RadioTalk
c7a839a8f549409f93e67b47531be84b,2019-05-16 19:42:00,MSW,left,RadioTalk
aebbd97c195841f0a00509386eb93d9b,2019-05-16 19:43:00,MSW,right,RadioTalk
21bc4970a9cd45a2b6e564e8b3916b8c,2019-05-16 19:45:00,MSW,left,TaxiDriver
c28b31d2dc224b698c79f54feeb8cabb,2019-05-16 19:49:00,MSW,left,TaxiDriver
31aca05f223040e39a3c4283f6a8f04b,2019-05-16 19:50:00,MSW,right,AVAS
03bd22ccea0c446e902c69f1632a6ed8,2019-05-16 19:52:00,MSW,right,RadioTalk
65ab6822b6394ba28a4850e3da6334bf,2019-05-16 19:54:00,MSW,left,TaxiDriver
bda410ef4b5f4a21935047fca0134ff7,2019-05-16 19:57:00,MSW,right,AVAS
c1a0d3a33aa44b67842ec6b9cbf0c72a,2019-05-16 20:06:00,MSW,left,RadioTalk
f6137e1aff5c40a7b65ee4321f261889,2019-05-16 20:15:00,MSW,left,AVAS
989a090b06ac43fd909fa66f3f238be6,2019-05-17 10:16:00,MSW,left,AVAS
f7fb846a92664b3788bf24f53a7cf250,2019-05-17 10:16:00,MSW,right,RadioTalk
9516c6137a1f49a1b15c9692a93c3a96,2019-05-17 10:18:00,MSW,right,TaxiDriver
6583512f577e4c9790aa476dcb5d15b3,2019-05-17 10:18:00,MSW,left,RadioTalk
88a2b89f9fe44d649213ea8a5ec121b8,2019-05-17 10:21:00,MSW,right,AVAS
d2b31837f9244233b324af7931c84a4d,2019-05-17 10:22:00,MSW,left,RadioTalk
38a3a3d98c2741dfba03b0ada1002e10,2019-05-17 10:28:00,MSW,left,AVAS
4aabcdd7ca7746d381018b357c6f4e14,2019-05-17 10:28:00,MSW,right,AVAS
78fc25e4c3a344d0a1524ece3dd9e082,2019-05-17 10:30:00,MSW,right,RadioTalk
9557fb28fd81442a81c52a51cb6ea545,2019-05-17 10:33:00,MSW,left,TaxiDriver
af161f7d4e3340e2b0f584a70e4cc1a1,2019-05-17 10:34:00,MSW,right,TaxiDriver
72e68510a60d4b048d9cd0d9175d0020,2019-05-17 10:37:00,MSW,right,RadioTalk
c9c98cc541c74b98b702d07a9a09cce0,2019-05-17 10:39:00,MSW,right,AVAS
f6d9df95fc714765909c06257a592c5d,2019-05-17 10:39:00,MSW,left,AVAS
d41c12e2f70a47baa6c78c301ff817fe,2019-05-17 10:42:00,MSW,left,TaxiDriver
e82fdcddcb7f4ec3b68d8c7c051efe27,2019-05-17 10:42:00,MSW,right,AVAS
fc7955834c9a4606aab9c9a993b3ab62,2019-05-17 10:44:00,MSW,right,RadioTalk
543e5f73fc4a43e885e09eb22a789ffc,2019-05-17 10:45:00,MSW,left,TaxiDriver
fa2bba346e974a138dc14f375eb2d527,2019-05-17 10:47:00,MSW,left,TaxiDriver
a92c5d62bb424529b5c894c4aabba1e3,2019-05-17 10:47:00,MSW,right,TaxiDriver
8203bdbf236d4be18916510bde50c1de,2019-05-17 10:50:00,MSW,left,TaxiDriver
87dc70242fe24f7898a8649440715496,2019-05-17 10:50:00,MSW,right,RadioTalk
5a53e96fb21246928e8db79e7121fd56,2019-05-17 10:53:00,MSW,left,RadioTalk
5bac2033da3c41ff9d442179bfe3e80c,2019-05-17 10:53:00,MSW,right,TaxiDriver
dc85101ecc2347feae631feb0c91d7fe,2019-05-17 10:56:00,MSW,left,AVAS
c7e7aaa1c1b14dbaad3ce5c5a11706a3,2019-05-17 10:57:00,MSW,right,RadioTalk
24d8992be90a4260ada6b0f11d6f387e,2019-05-17 10:59:00,MSW,left,RadioTalk
8269b9fd41be4cc99f5f58eb73520361,2019-05-17 11:00:00,MSW,right,TaxiDriver
9f1c26d50a2f4d90b517b6e6b11e1abf,2019-05-17 11:02:00,MSW,left,RadioTalk
bc6ddd4bcabf47e49440efe417a2e640,2019-05-17 11:02:00,MSW,right,TaxiDriver
a4a814ac8d4b4b1eb5d029fd85cc82ee,2019-05-17 11:05:00,MSW,left,TaxiDriver
9127f8b79678462ebb472453b30b1c95,2019-05-17 11:05:00,MSW,right,AVAS
c1a7221f8bdb41298000b5f547a174fc,2019-05-17 11:07:00,MSW,right,RadioTalk
e67a270c38ee44caa8fc29ecf905eccd,2019-05-17 11:08:00,MSW,left,RadioTalk
27002966a5944e3cb7e3a9d6882fa82a,2019-05-17 11:09:00,MSW,right,RadioTalk
e644012fccf94c8589d204ed29cd23f7,2019-05-17 11:13:00,MSW,right,AVAS
22ae8cd8e33a4d15bdea8afd5eb35d15,2019-05-17 11:13:00,MSW,left,TaxiDriver
293635b519524081bc1f7c02562efadc,2019-05-17 11:16:00,MSW,right,RadioTalk
f2b35b00e8c84d6d9a3691db215adb50,2019-05-17 11:16:00,MSW,left,TaxiDriver
00d84fe6b6a34f4392580656876cbe94,2019-05-17 11:19:00,MSW,right,RadioTalk
f55bed46d3744a9a9d7200d36aecc87d,2019-05-17 11:19:00,MSW,left,AVAS
d34f591960d54739a141e4871fefe7bf,2019-05-17 11:22:00,MSW,left,TaxiDriver
f119cc265191490c83bb183f3bbf0157,2019-05-17 11:22:00,MSW,right,TaxiDriver
b32c44a6fb8245f7a294dbdd49257209,2019-05-17 11:25:00,MSW,left,RadioTalk
133384739a81412d8fba93d6d3379f57,2019-05-17 11:25:00,MSW,right,RadioTalk
54b59772784a4d47b0b0cda0f533a211,2019-05-17 11:28:00,MSW,left,TaxiDriver
d428974fad8b48cfaad326fe12f6909e,2019-05-17 11:28:00,MSW,right,RadioTalk
a0c9c834db3f4f34857248103c5ddc42,2019-05-17 11:31:00,MSW,right,AVAS
9af5f747bd644491b51d3c2277e72853,2019-05-17 11:31:00,MSW,left,TaxiDriver
cf9a5abdfb4e41ae8fd470f03d33d116,2019-05-17 11:34:00,MSW,left,TaxiDriver
dbc7a66240554819856aebba39dea68f,2019-05-17 11:34:00,MSW,right,RadioTalk
8be2c2a9ae5645bbba63233a0c7330bd,2019-05-17 11:37:00,MSW,left,AVAS
f1e82ac4d63f4a82b63d3bdf16a9aba3,2019-05-17 11:37:00,MSW,right,AVAS
ab37e00b6e334359b4d854b4a99b1145,2019-05-17 11:44:00,MSW,left,AVAS
e9a3d3d777f244bd8a7c12c2abb8cab6,2019-05-17 11:47:00,MSW,left,TaxiDriver
cb74b089d12f4ee49ae9efc6b9c36acd,2019-05-17 11:47:00,MSW,right,RadioTalk
28763674796b49ddb46f99aaf9a9c286,2019-05-17 11:50:00,MSW,right,AVAS
a1125ca08fff4dc7b5eb4b2e8e4ae177,2019-05-17 11:50:00,MSW,left,RadioTalk
2caa8e1014fd4729880ba271ef7926fa,2019-05-17 11:53:00,MSW,left,RadioTalk
c7d254668ad24a6e892b0752702cd5dd,2019-05-17 11:56:00,MSW,left,AVAS
d8ac7899dfa148c9aae62a26a4fa8a6c,2019-05-17 11:59:00,MSW,left,AVAS
4e67be47a56b46198e15953d497b15c8,2019-05-17 12:01:00,MSW,left,TaxiDriver
c42061832f9a43699d88ead014e43706,2019-05-17 12:04:00,MSW,left,RadioTalk
43224298b70841a69fba55b69d147e54,2019-05-17 12:07:00,MSW,left,TaxiDriver
0d8fb66e459f45ed820e7afda0880339,2019-05-17 12:10:00,MSW,left,TaxiDriver
68d062528881495da0b26856390416e2,2019-05-17 12:14:00,MSW,left,TaxiDriver
bb5c1f0445754f7e92ff1d72419620da,2019-05-17 12:17:00,MSW,left,RadioTalk
8cd22561a51648b49679bfa94318072e,2019-05-17 12:19:00,MSW,left,RadioTalk
949d4415e69744e9a304d4065a772fbc,2019-05-17 12:22:00,MSW,left,RadioTalk
56ea52ac8a004e3cb0a9bab2089c516b,2019-05-17 12:25:00,MSW,left,TaxiDriver
b6608912358b4987956bc1e8ef13e763,2019-05-17 12:28:00,MSW,left,RadioTalk
2648671680074f2d897ebc5bebf33a97,2019-05-17 12:31:00,MSW,left,TaxiDriver
7b3d2bfb64dc4350bdfd689dbe047074,2019-05-17 12:33:00,MSW,right,RadioTalk
2bcd7c9627eb4e7087fe057810b3337e,2019-05-17 12:35:00,MSW,left,TaxiDriver
9f1a304714d340e199bedac60aef66db,2019-05-17 12:38:00,MSW,left,RadioTalk
18b84926593f427c8bb55b45d830c58e,2019-05-17 12:40:00,MSW,left,TaxiDriver
0381d37a8b704e158aca9c209e3da686,2019-05-17 12:44:00,MSW,left,TaxiDriver
2a42fbd6abfc40f0a5bd926b65b76b1b,2019-05-17 12:47:00,MSW,left,AVAS
6c434b543cc94f35be53310be13f8a7d,2019-05-17 12:49:00,MSW,left,AVAS
7cd532ad9cce45ea8875c6005d40d803,2019-05-17 12:52:00,MSW,left,RadioTalk
58abe34e3b3344fb8235ebd337e9727b,2019-05-17 12:55:00,MSW,left,AVAS
f76d7b188b0b4136896158ca76df343e,2019-05-17 12:57:00,MSW,left,AVAS
5b8d2f3a200246b49ad632e75f0a27e0,2019-05-17 13:01:00,MSW,left,TaxiDriver
0f4564151d6a43cca63a91b3fecb1da2,2019-05-17 13:03:00,MSW,left,TaxiDriver
fff1761cade0489193486fb5191b47a9,2019-05-17 13:07:00,MSW,left,AVAS
c4cb2ca0cae44ced8c01fcc442452662,2019-05-17 13:09:00,MSW,left,TaxiDriver
a7065a5b143d46609fbbf72aa7209a6f,2019-05-17 13:12:00,MSW,left,TaxiDriver
231d0064e74049d1ae4d7d3be018a72d,2019-05-17 13:14:00,MSW,left,AVAS
5414840c03b147c38ea8ba75c0e5eb71,2019-05-17 13:17:00,MSW,left,TaxiDriver
7775645495d04a608dbd408d5d40fec9,2019-05-17 13:20:00,MSW,left,RadioTalk
3d24ed2dd56348be84440e57e7149c06,2019-05-17 13:25:00,MSW,left,TaxiDriver
10d415ecc79b4405ac78bb4d30a76181,2019-05-17 13:27:00,MSW,left,AVAS
23663ff4c04048a7bfb565702e415943,2019-05-17 13:30:00,MSW,left,RadioTalk
6833048eb88645589a2def07e75fa39c,2019-05-17 13:30:00,MSW,right,RadioTalk
28dca5499ea94ac79622bf1e06d127e3,2019-05-17 13:33:00,MSW,left,TaxiDriver
6153bc8c2dce4e30b80c36ebf26f3d06,2019-05-17 13:37:00,MSW,right,TaxiDriver
0983214c00384e12b505ce17a7c5f79f,2019-05-17 13:43:00,MSW,right,AVAS
e6f373c4c0e9419ca7e040486b6dd9ae,2019-05-17 13:43:00,MSW,left,AVAS
6e236808602248a39e83827d4d431f68,2019-05-17 13:51:00,MSW,left,TaxiDriver
c12766ae052546cfab76f04108042b51,2019-05-17 13:52:00,MSW,right,TaxiDriver
8cf50ed40e71490fa5e5b9a1df6da25b,2019-05-17 13:55:00,MSW,left,TaxiDriver
9504c6c76f7d48ebb2cad28e84e89c30,2019-05-17 13:55:00,MSW,right,TaxiDriver
cabafde790c8445b874d2069ed434ae1,2019-05-17 13:57:00,MSW,right,TaxiDriver
c760e68468bc4e67816983a88fd819e0,2019-05-17 13:58:00,MSW,left,AVAS
62fb7d0f79524078915e5ee856dbe25a,2019-05-17 14:00:00,MSW,right,AVAS
e728d8ddc89240828a631077226ab53a,2019-05-17 14:01:00,MSW,left,AVAS
241869cd97c647e4b4fed391731c4633,2019-05-17 14:02:00,MSW,right,RadioTalk
8eac446fc23e4ae2b6d5c2ae180de21f,2019-05-17 14:05:00,MSW,left,RadioTalk
2ffb7d4e1e254ea59031fbfc0a1f4587,2019-05-17 14:05:00,MSW,right,RadioTalk
4eaa7cb2bc024e0c94f496e8feaa1663,2019-05-17 14:08:00,MSW,left,TaxiDriver
037710b62551478abece66da5fcea947,2019-05-17 14:08:00,MSW,right,RadioTalk
0b291ea62e0149aeb155f90dafa1ae6c,2019-05-17 14:12:00,MSW,left,RadioTalk
1b1bf0c080ed470bb65c31db096ee27d,2019-05-17 14:12:00,MSW,right,AVAS
ca81ba7e09d64a3cad7485f6b73f643a,2019-05-17 14:15:00,MSW,right,AVAS
4587b723d05248c4b4d97cafa6745e20,2019-05-17 14:15:00,MSW,left,RadioTalk
f274c019d831497f89b80913b31eb7e0,2019-05-17 14:18:00,MSW,right,TaxiDriver
c9c5d6db0d394f7cbf1aa21fd1bcde2b,2019-05-17 14:18:00,MSW,left,RadioTalk
f73d89d933274479ae8d2feab09ce99a,2019-05-17 14:21:00,MSW,right,TaxiDriver
631ce4270d184bc2a91614b1172bf0a4,2019-05-17 14:22:00,MSW,left,TaxiDriver
984b3274bc934e108f75cfeb00f3e93e,2019-05-17 14:24:00,MSW,left,AVAS
feeb30d4b88c48198ec873b893d4a8f9,2019-05-17 14:24:00,MSW,right,AVAS
640df3b93d254d3e8559eac6c763a3c9,2019-05-17 14:26:00,MSW,right,RadioTalk
288a05f0ce6b4b3999a41a2e68262869,2019-05-17 14:29:00,MSW,right,AVAS
cfe3c8f23a7d426c9170f3ca9d19d78e,2019-05-17 14:29:00,MSW,left,AVAS
7afe3231b1b643fda4d70a36b056d1fc,2019-05-17 14:31:00,MSW,right,RadioTalk
8723982c9bbe466c811b0c7c1c7ec674,2019-05-17 14:32:00,MSW,left,TaxiDriver
cf1ad0e6a7e64f2a88a72f0714b7c5de,2019-05-17 14:35:00,MSW,right,RadioTalk
f6af70f6fd2c4a5db465b3c2a456e28a,2019-05-17 14:35:00,MSW,left,TaxiDriver
bd17ccd497dd4808baf3a85f998a4bb7,2019-05-17 14:39:00,MSW,left,RadioTalk
bcfca945768f48db801531f762ec1a6e,2019-05-17 14:39:00,MSW,right,AVAS
16d295bc19a640b6a183afbef139135f,2019-05-17 14:42:00,MSW,right,RadioTalk
ea454618570d479aa4deb655df0f04ad,2019-05-17 14:42:00,MSW,left,AVAS
9723b173f7954d71aa86a8d98e01b7ee,2019-05-17 14:45:00,MSW,right,RadioTalk
d4ca5edaa3544496bc99bd0df8983cfd,2019-05-17 14:47:00,MSW,left,TaxiDriver
